# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 22 12:47:16 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_disc:        Year of Discovery
#
loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
2287,Kepler-279,c,Transit,3,35.73600000,,,6363.00,1.75,,4.300,2013
2288,Kepler-279,d,Transit,3,54.41400000,,,6363.00,1.75,,3.100,2013
2289,Kepler-28,b,Transit,2,5.91230000,,,4590.00,0.70,,3.600,2011
2290,Kepler-28,c,Transit,2,8.98580000,,,4590.00,0.70,,3.400,2011
2291,Kepler-280,b,Transit,2,2.13954200,,,5744.00,0.89,,1.450,2014
2292,Kepler-280,c,Transit,2,4.80709100,,,5744.00,0.89,,2.010,2014
2293,Kepler-281,b,Transit,2,14.64600800,,,5723.00,0.90,,2.820,2014
2294,Kepler-281,c,Transit,2,36.33737300,,,5723.00,0.90,,5.310,2014
2295,Kepler-282,b,Transit,4,9.22052400,,,5602.00,0.90,,1.010,2014
2296,Kepler-282,c,Transit,4,13.63872300,,,5602.00,0.90,,1.200,2014
2297,Kepler-282,d,Transit,4,24.80600000,,,5602.00,0.90,,2.460,2013
2298,Kepler-282,e,Transit,4,44.34700000,,,5602.00,0.90,,3.100,2013
2299,Kepler-283,b,Transit,2,11.00815100,,,4351.00,0.57,,2.130,2014
2300,Kepler-283,c,Transit,2,92.74371100,,,4351.00,0.57,,1.820,2014
2301,Kepler-284,b,Transit,2,12.69914900,,,5615.00,0.81,,2.240,2014
2302,Kepler-284,c,Transit,2,37.51445600,,,5615.00,0.81,,2.610,2014
2303,Kepler-285,b,Transit,2,2.63386700,,,5411.00,0.81,,1.340,2014
2304,Kepler-285,c,Transit,2,6.18667600,,,5411.00,0.81,,1.120,2014
2305,Kepler-286,b,Transit,4,1.79630200,,,5580.00,0.86,,1.240,2014
2306,Kepler-286,c,Transit,4,3.46809500,,,5580.00,0.86,,1.370,2014
2307,Kepler-286,d,Transit,4,5.91432300,,,5580.00,0.86,,1.330,2014
2308,Kepler-286,e,Transit,4,29.22128900,,,5580.00,0.86,,1.770,2014
2309,Kepler-287,b,Transit,2,20.34219900,,,5806.00,1.03,,2.330,2014
2310,Kepler-287,c,Transit,2,44.85189600,,,5806.00,1.03,,3.260,2014
2311,Kepler-288,b,Transit,3,6.09732600,,,5918.00,1.09,,1.670,2014
2312,Kepler-288,c,Transit,3,19.30577200,,,5918.00,1.09,,2.850,2014
2313,Kepler-288,d,Transit,3,56.63374200,,,5918.00,1.09,,2.670,2014
2314,Kepler-289,b,Transit,3,34.54500000,,700.00,5990.00,1.00,,2.150,2014
2315,Kepler-289,c,Transit,3,125.85180000,,700.00,5990.00,1.00,,11.590,2014
2316,Kepler-289,d,Transit,3,66.06340000,,700.00,5990.00,1.00,,2.680,2014
2317,Kepler-29,b,Transit,2,10.33840000,,1400.00,5701.00,0.93,,3.350,2011
2318,Kepler-29,c,Transit,2,13.28840000,,1400.00,5701.00,0.93,,3.140,2011
2319,Kepler-290,b,Transit,2,14.58934700,,,5147.00,0.74,,2.250,2014
2320,Kepler-290,c,Transit,2,36.77031000,,,5147.00,0.74,,2.700,2014
2321,Kepler-291,b,Transit,2,3.54651100,,,6002.00,1.02,,2.160,2014
2322,Kepler-291,c,Transit,2,5.70078600,,,6002.00,1.02,,1.880,2014
2323,Kepler-292,b,Transit,5,2.58082700,,,5299.00,0.83,,1.320,2014
2324,Kepler-292,c,Transit,5,3.71533500,,,5299.00,0.83,,1.470,2014
2325,Kepler-292,d,Transit,5,7.05567900,,,5299.00,0.83,,2.230,2014
2326,Kepler-292,e,Transit,5,11.97901000,,,5299.00,0.83,,2.670,2014
2327,Kepler-292,f,Transit,5,20.83423700,,,5299.00,0.83,,2.350,2014
2328,Kepler-293,b,Transit,2,19.25419600,,,5804.00,0.96,,3.070,2014
2329,Kepler-293,c,Transit,2,54.15574300,,,5804.00,0.96,,3.830,2014
2330,Kepler-294,b,Transit,2,3.70121200,,,5913.00,0.98,,1.770,2014
2331,Kepler-294,c,Transit,2,6.62640000,,,5913.00,0.98,,2.710,2014
2332,Kepler-295,b,Transit,3,12.64516400,,,5603.00,0.90,,1.220,2014
2333,Kepler-295,c,Transit,3,21.52625800,,,5603.00,0.90,,1.170,2014
2334,Kepler-295,d,Transit,3,33.88405400,,,5603.00,0.90,,1.360,2014
2335,Kepler-296,b,Transit,5,10.86438400,0.330000,226.00,3740.00,0.48,,1.610,2014
2336,Kepler-296,c,Transit,5,5.84163660,0.330000,226.00,3740.00,0.48,,2.000,2014
2337,Kepler-296,d,Transit,5,19.85029100,0.330000,226.00,3740.00,0.48,,2.090,2014
2338,Kepler-296,e,Transit,5,34.14211000,0.330000,226.00,3740.00,0.48,,1.530,2014
2339,Kepler-296,f,Transit,5,63.33627000,0.330000,226.00,3740.00,0.48,,1.800,2014
2340,Kepler-297,b,Transit,2,38.87182600,,,5619.00,0.92,,2.870,2014
2341,Kepler-297,c,Transit,2,74.92013700,,,5619.00,0.92,,6.540,2014
2342,Kepler-298,b,Transit,3,10.47546400,,,4465.00,0.58,,1.960,2014
2343,Kepler-298,c,Transit,3,22.92881000,,,4465.00,0.58,,1.930,2014
2344,Kepler-298,d,Transit,3,77.47363300,,,4465.00,0.58,,2.500,2014
2345,Kepler-299,b,Transit,4,2.92712800,,,5617.00,1.03,,1.320,2014
2346,Kepler-299,c,Transit,4,6.88587500,,,5617.00,1.03,,2.650,2014
2347,Kepler-299,d,Transit,4,15.05478600,,,5617.00,1.03,,1.860,2014
2348,Kepler-299,e,Transit,4,38.28548900,,,5617.00,1.03,,1.870,2014
2349,Kepler-30,b,Transit,3,29.33434000,0.042000,1400.00,5498.00,0.95,,3.900,2012
2350,Kepler-30,c,Transit,3,60.32310500,0.011100,1400.00,5498.00,0.95,,12.300,2012
2351,Kepler-30,d,Transit,3,143.34394000,0.022000,1400.00,5498.00,0.95,,8.800,2012
2352,Kepler-300,b,Transit,2,10.44634700,,,5986.00,0.90,,1.670,2014
2353,Kepler-300,c,Transit,2,40.71495500,,,5986.00,0.90,,2.250,2014
2354,Kepler-301,b,Transit,3,2.50855300,,,5815.00,0.90,,1.350,2014
2355,Kepler-301,c,Transit,3,5.41902600,,,5815.00,0.90,,1.350,2014
2356,Kepler-301,d,Transit,3,13.75124300,,,5815.00,0.90,,1.750,2014
2357,Kepler-302,b,Transit,2,30.18410400,,,5740.00,1.22,,4.060,2014
2358,Kepler-302,c,Transit,2,127.28218400,,,5740.00,1.22,,12.450,2014
2359,Kepler-303,b,Transit,2,1.93705500,,,3944.00,0.48,,0.890,2014
2360,Kepler-303,c,Transit,2,7.06114900,,,3944.00,0.48,,1.140,2014
2361,Kepler-304,b,Transit,4,3.29570900,,,4731.00,0.69,,2.860,2014
2362,Kepler-304,c,Transit,4,5.31594600,,,4731.00,0.69,,2.170,2014
2363,Kepler-304,d,Transit,4,9.65347100,,,4731.00,0.69,,2.750,2014
2364,Kepler-304,e,Transit,4,1.49914695,,,4731.00,0.69,,1.200,2016
2365,Kepler-305,b,Transit,3,5.48700000,,,5100.00,0.79,,3.600,2013
2366,Kepler-305,c,Transit,3,8.29100000,,,5100.00,0.79,,3.300,2013
2367,Kepler-305,d,Transit,3,16.73866100,,,5100.00,0.79,,2.710,2014
2368,Kepler-306,b,Transit,4,4.64618600,,,4954.00,0.72,,1.520,2014
2369,Kepler-306,c,Transit,4,7.24019300,,,4954.00,0.72,,2.350,2014
2370,Kepler-306,d,Transit,4,17.32664400,,,4954.00,0.72,,2.470,2014
2371,Kepler-306,e,Transit,4,44.84097500,,,4954.00,0.72,,2.270,2014
2372,Kepler-307,b,Transit,2,10.42080000,,,5367.00,0.81,,2.430,2013
2373,Kepler-307,c,Transit,2,13.07290000,,,5367.00,0.81,,2.200,2013
2374,Kepler-308,b,Transit,2,9.69492800,,,5895.00,0.94,,2.120,2014
2375,Kepler-308,c,Transit,2,15.38231000,,,5895.00,0.94,,2.160,2014
2376,Kepler-309,b,Transit,2,5.92365300,,,4713.00,0.72,,1.560,2014
2377,Kepler-309,c,Transit,2,105.35638300,,,4713.00,0.72,,2.510,2014
2378,Kepler-31,b,Transit,3,20.86130000,,2100.00,6340.00,1.22,,5.500,2011
2379,Kepler-31,c,Transit,3,42.63180000,,2100.00,6340.00,1.22,,5.300,2011
2380,Kepler-31,d,Transit,3,87.64510000,,2100.00,6340.00,1.22,,3.900,2014
2381,Kepler-310,b,Transit,3,13.93069800,,,5797.00,0.88,,1.190,2014
2382,Kepler-310,c,Transit,3,56.47542000,,,5797.00,0.88,,3.380,2014
2383,Kepler-310,d,Transit,3,92.87612500,,,5797.00,0.88,,2.470,2014
2384,Kepler-311,b,Transit,2,9.17609200,,,5905.00,1.19,,1.700,2014
2385,Kepler-311,c,Transit,2,19.73828600,,,5905.00,1.19,,1.430,2014
2386,Kepler-312,b,Transit,2,1.77241900,,,6115.00,1.47,,1.290,2014
2387,Kepler-312,c,Transit,2,19.74741200,,,6115.00,1.47,,3.150,2014
2388,Kepler-313,b,Transit,2,14.97041800,,,5727.00,1.54,,2.530,2014
2389,Kepler-313,c,Transit,2,32.27327300,,,5727.00,1.54,,2.570,2014
2390,Kepler-314,b,Transit,2,2.46106900,,,5378.00,0.95,,0.830,2014
2391,Kepler-314,c,Transit,2,5.96039200,,,5378.00,0.95,,2.900,2014
2392,Kepler-315,b,Transit,2,96.10114100,,,5796.00,1.04,,3.770,2014
2393,Kepler-315,c,Transit,2,265.46933500,,,5796.00,1.04,,4.150,2014
2394,Kepler-316,b,Transit,2,2.24050800,,,4204.00,0.52,,1.060,2014
2395,Kepler-316,c,Transit,2,6.82776600,,,4204.00,0.52,,1.160,2014
2396,Kepler-317,b,Transit,2,5.52424200,,,5497.00,0.94,,2.090,2014
2397,Kepler-317,c,Transit,2,8.77501000,,,5497.00,0.94,,1.720,2014
2398,Kepler-318,b,Transit,2,4.66271500,,,5746.00,1.19,,4.710,2014
2399,Kepler-318,c,Transit,2,11.81500700,,,5746.00,1.19,,3.680,2014
2400,Kepler-319,b,Transit,3,4.36270500,,,5526.00,0.90,,1.630,2014
2401,Kepler-319,c,Transit,3,6.94135700,,,5526.00,0.90,,2.630,2014
2402,Kepler-319,d,Transit,3,31.78192500,,,5526.00,0.90,,2.290,2014
2403,Kepler-32,b,Transit,5,5.90124000,,303.00,3900.00,0.53,,2.200,2011
2404,Kepler-32,c,Transit,5,8.75220000,,303.00,3900.00,0.53,,2.000,2011
2405,Kepler-32,d,Transit,5,22.78020000,,303.00,3900.00,0.53,,2.700,2012
2406,Kepler-32,e,Transit,5,2.89600000,,303.00,3900.00,0.53,,1.500,2012
2407,Kepler-32,f,Transit,5,0.74296000,,303.00,3900.00,0.53,,0.820,2012
2408,Kepler-320,b,Transit,2,8.37155400,,,6435.00,1.11,,1.140,2014
2409,Kepler-320,c,Transit,2,17.93493700,,,6435.00,1.11,,1.370,2014
2410,Kepler-321,b,Transit,2,4.91537900,,,5740.00,1.19,,1.770,2014
2411,Kepler-321,c,Transit,2,13.09392100,,,5740.00,1.19,,2.320,2014
2412,Kepler-322,b,Transit,2,1.65388800,,,5388.00,0.89,,1.010,2014
2413,Kepler-322,c,Transit,2,4.33723400,,,5388.00,0.89,,1.670,2014
2414,Kepler-323,b,Transit,2,1.67832700,,,5987.00,1.18,,1.430,2014
2415,Kepler-323,c,Transit,2,3.55382200,,,5987.00,1.18,,1.630,2014
2416,Kepler-324,b,Transit,2,4.38531500,,,5194.00,0.84,,1.140,2014
2417,Kepler-324,c,Transit,2,51.80561200,,,5194.00,0.84,,3.150,2014
2418,Kepler-325,b,Transit,3,4.54443900,,,5752.00,1.00,,2.910,2014
2419,Kepler-325,c,Transit,3,12.76217200,,,5752.00,1.00,,2.540,2014
2420,Kepler-325,d,Transit,3,38.71518500,,,5752.00,1.00,,2.790,2014
2421,Kepler-326,b,Transit,3,2.24832900,,,5105.00,0.80,,1.520,2014
2422,Kepler-326,c,Transit,3,4.58035800,,,5105.00,0.80,,1.400,2014
2423,Kepler-326,d,Transit,3,6.76688800,,,5105.00,0.80,,1.210,2014
2424,Kepler-327,b,Transit,3,2.54957500,,,3799.00,0.49,,1.110,2014
2425,Kepler-327,c,Transit,3,5.21233300,,,3799.00,0.49,,1.030,2014
2426,Kepler-327,d,Transit,3,13.96945700,,,3799.00,0.49,,1.730,2014
2427,Kepler-328,b,Transit,2,34.92100000,,,5914.00,1.06,,2.300,2013
2428,Kepler-328,c,Transit,2,71.31200000,,,5914.00,1.06,,5.400,2013
2429,Kepler-329,b,Transit,2,7.41639700,,,4257.00,0.52,,1.400,2014
2430,Kepler-329,c,Transit,2,18.68473700,,,4257.00,0.52,,1.930,2014
2431,Kepler-33,b,Transit,5,5.66793000,0.000000,,5904.00,1.82,,1.740,2011
2432,Kepler-33,c,Transit,5,13.17562000,0.000000,,5904.00,1.82,,3.200,2011
2433,Kepler-33,d,Transit,5,21.77596000,0.000000,,5904.00,1.82,,5.350,2011
2434,Kepler-33,e,Transit,5,31.78440000,0.000000,,5904.00,1.82,,4.020,2011
2435,Kepler-33,f,Transit,5,41.02902000,0.000000,,5904.00,1.82,,4.460,2011
2436,Kepler-330,b,Transit,2,8.25978000,,,5117.00,0.72,,1.350,2014
2437,Kepler-330,c,Transit,2,15.95538700,,,5117.00,0.72,,1.950,2014
2438,Kepler-331,b,Transit,3,8.45749600,,,4347.00,0.49,,1.820,2014
2439,Kepler-331,c,Transit,3,17.28111000,,,4347.00,0.49,,1.840,2014
2440,Kepler-331,d,Transit,3,32.13432800,,,4347.00,0.49,,1.640,2014
2441,Kepler-332,b,Transit,3,7.62632400,,,4955.00,0.72,,1.170,2014
2442,Kepler-332,c,Transit,3,15.99562200,,,4955.00,0.72,,1.090,2014
2443,Kepler-332,d,Transit,3,34.21154000,,,4955.00,0.72,,1.180,2014
2444,Kepler-333,b,Transit,2,12.55115800,,,4259.00,0.53,,1.320,2014
2445,Kepler-333,c,Transit,2,24.08821000,,,4259.00,0.53,,1.110,2014
2446,Kepler-334,b,Transit,3,5.47031900,,,5828.00,1.07,,1.120,2014
2447,Kepler-334,c,Transit,3,12.75800500,,,5828.00,1.07,,1.430,2014
2448,Kepler-334,d,Transit,3,25.09849000,,,5828.00,1.07,,1.410,2014
2449,Kepler-335,b,Transit,2,6.56233100,,,5877.00,1.85,,3.390,2014
2450,Kepler-335,c,Transit,2,67.84446900,,,5877.00,1.85,,3.070,2014
2451,Kepler-336,b,Transit,3,2.02482300,,,5867.00,1.30,,1.020,2014
2452,Kepler-336,c,Transit,3,9.60000100,,,5867.00,1.30,,2.100,2014
2453,Kepler-336,d,Transit,3,20.67877200,,,5867.00,1.30,,2.370,2014
2454,Kepler-337,b,Transit,2,3.29278100,,,5684.00,1.76,,1.540,2014
2455,Kepler-337,c,Transit,2,9.69320100,,,5684.00,1.76,,2.050,2014
2456,Kepler-338,b,Transit,4,13.72697600,,,5923.00,1.74,,2.440,2014
2457,Kepler-338,c,Transit,4,24.31085600,,,5923.00,1.74,,2.340,2014
2458,Kepler-338,d,Transit,4,44.43101400,,,5923.00,1.74,,3.000,2014
2459,Kepler-338,e,Transit Timing Variations,4,9.34100000,,,5923.00,1.74,,1.560,2014
2460,Kepler-339,b,Transit,3,4.97765600,,,5631.00,0.80,,1.420,2014
2461,Kepler-339,c,Transit,3,6.98805500,,,5631.00,0.80,,1.150,2014
2462,Kepler-339,d,Transit,3,10.55834500,,,5631.00,0.80,,1.170,2014
2463,Kepler-34,b,Transit,1,288.82200000,0.182000,1499.00,5913.00,1.16,,8.564,2011
2464,Kepler-340,b,Transit,2,14.84438700,,,6620.00,1.85,,2.530,2014
2465,Kepler-340,c,Transit,2,22.82466900,,,6620.00,1.85,,3.370,2014
2466,Kepler-341,b,Transit,4,5.19552800,,,6012.00,1.02,,1.180,2014
2467,Kepler-341,c,Transit,4,8.01041000,,,6012.00,1.02,,1.700,2014
2468,Kepler-341,d,Transit,4,27.66631300,,,6012.00,1.02,,1.850,2014
2469,Kepler-341,e,Transit,4,42.47326900,,,6012.00,1.02,,1.990,2014
2470,Kepler-342,b,Transit,4,15.17031800,,,6175.00,1.47,,2.250,2014
2471,Kepler-342,c,Transit,4,26.23413800,,,6175.00,1.47,,1.960,2014
2472,Kepler-342,d,Transit,4,39.45935700,,,6175.00,1.47,,2.490,2014
2473,Kepler-342,e,Transit,4,1.64422461,,,6175.00,1.47,,0.880,2016
2474,Kepler-343,b,Transit,2,8.96855000,,,5807.00,1.43,,2.410,2014
2475,Kepler-343,c,Transit,2,23.22182000,,,5807.00,1.43,,2.020,2014
2476,Kepler-344,b,Transit,2,21.96394500,,,5774.00,0.98,,2.610,2014
2477,Kepler-344,c,Transit,2,125.59680900,,,5774.00,0.98,,2.950,2014
2478,Kepler-345,b,Transit,2,7.41556300,,,4504.00,0.62,,0.740,2014
2479,Kepler-345,c,Transit,2,9.38742700,,,4504.00,0.62,,1.200,2014
2480,Kepler-346,b,Transit,2,6.51112700,,,6033.00,1.02,,2.660,2014
2481,Kepler-346,c,Transit,2,23.85154900,,,6033.00,1.02,,3.070,2014
2482,Kepler-347,b,Transit,2,12.79836000,,,6088.00,1.00,,1.970,2014
2483,Kepler-347,c,Transit,2,27.32087100,,,6088.00,1.00,,1.750,2014
2484,Kepler-348,b,Transit,2,7.05677000,,,6177.00,1.36,,1.520,2014
2485,Kepler-348,c,Transit,2,17.26542700,,,6177.00,1.36,,1.330,2014
2486,Kepler-349,b,Transit,2,5.92977800,,,5956.00,0.93,,1.900,2014
2487,Kepler-349,c,Transit,2,12.24762900,,,5956.00,0.93,,1.960,2014
2488,Kepler-35,b,Transit,1,131.45800000,0.042000,1645.00,5606.00,1.03,,8.160,2011
2489,Kepler-350,b,Transit,3,11.18956200,,,6186.00,1.53,,1.850,2014
2490,Kepler-350,c,Transit,3,17.84900000,,,6186.00,1.53,,3.100,2013
2491,Kepler-350,d,Transit,3,26.13600000,,,6186.00,1.53,,2.800,2013
2492,Kepler-351,b,Transit,3,37.05491900,,,5643.00,0.85,,3.060,2014
2493,Kepler-351,c,Transit,3,57.24809000,,,5643.00,0.85,,3.190,2014
2494,Kepler-351,d,Transit,3,142.54424700,,,5643.00,0.85,,2.720,2016
2495,Kepler-352,b,Transit,2,10.05537000,,,5212.00,0.78,,0.860,2014
2496,Kepler-352,c,Transit,2,16.33299500,,,5212.00,0.78,,1.240,2014
2497,Kepler-353,b,Transit,2,5.79527800,,,3903.00,0.50,,0.890,2014
2498,Kepler-353,c,Transit,2,8.41089400,,,3903.00,0.50,,1.380,2014
2499,Kepler-354,b,Transit,3,5.47666000,,,4648.00,0.67,,1.840,2014
2500,Kepler-354,c,Transit,3,16.93440200,,,4648.00,0.67,,1.310,2014
2501,Kepler-354,d,Transit,3,24.20984200,,,4648.00,0.67,,1.240,2014
2502,Kepler-355,b,Transit,2,11.03189000,,,6184.00,1.07,,1.460,2014
2503,Kepler-355,c,Transit,2,25.76229400,,,6184.00,1.07,,2.710,2014
2504,Kepler-356,b,Transit,2,4.61269600,,,6133.00,1.33,,1.570,2014
2505,Kepler-356,c,Transit,2,13.12163200,,,6133.00,1.33,,1.810,2014
2506,Kepler-357,b,Transit,3,6.47543400,,,5036.00,0.83,,1.840,2014
2507,Kepler-357,c,Transit,3,16.85837000,,,5036.00,0.83,,2.670,2014
2508,Kepler-357,d,Transit,3,49.49987500,,,5036.00,0.83,,3.430,2014
2509,Kepler-358,b,Transit,2,34.06046700,,,5908.00,0.95,,2.720,2014
2510,Kepler-358,c,Transit,2,83.48836900,,,5908.00,0.95,,2.850,2014
2511,Kepler-359,b,Transit,3,25.56322200,,,6248.00,1.09,,3.530,2014
2512,Kepler-359,c,Transit,3,57.68802000,,,6248.00,1.09,,4.300,2014
2513,Kepler-359,d,Transit,3,77.09569100,,,6248.00,1.09,,4.010,2014
2514,Kepler-36,b,Transit,2,13.83989000,0.039000,470.00,5911.00,1.63,978,1.486,2012
2515,Kepler-36,c,Transit,2,16.23855000,0.033000,470.00,5911.00,1.63,928,3.679,2012
2516,Kepler-360,b,Transit,2,3.28967200,,,6053.00,1.06,,1.650,2014
2517,Kepler-360,c,Transit,2,7.18643400,,,6053.00,1.06,,2.100,2014
2518,Kepler-361,b,Transit,2,8.48661600,,,6169.00,1.34,,1.450,2014
2519,Kepler-361,c,Transit,2,55.18802300,,,6169.00,1.34,,2.520,2014
2520,Kepler-362,b,Transit,2,10.32718600,,,5788.00,0.72,,0.880,2014
2521,Kepler-362,c,Transit,2,37.86628100,,,5788.00,0.72,,1.450,2014
2522,Kepler-363,b,Transit,3,3.61456800,,,5593.00,1.49,,1.160,2014
2523,Kepler-363,c,Transit,3,7.54242700,,,5593.00,1.49,,1.690,2014
2524,Kepler-363,d,Transit,3,11.93212500,,,5593.00,1.49,,2.050,2014
2525,Kepler-364,b,Transit,2,25.74571800,,,6108.00,1.28,,1.550,2014
2526,Kepler-364,c,Transit,2,59.98062700,,,6108.00,1.28,,2.150,2014
2527,Kepler-365,b,Transit,2,10.66490300,,,6012.00,1.05,,2.040,2014
2528,Kepler-365,c,Transit,2,17.78412900,,,6012.00,1.05,,1.640,2014
2529,Kepler-366,b,Transit,2,3.28195900,,,6209.00,1.05,,1.460,2014
2530,Kepler-366,c,Transit,2,12.51616000,,,6209.00,1.05,,1.790,2014
2531,Kepler-367,b,Transit,2,37.81572400,,,4710.00,0.69,,1.300,2014
2532,Kepler-367,c,Transit,2,53.57863700,,,4710.00,0.69,,1.200,2014
2533,Kepler-368,b,Transit,2,26.84768000,,,5502.00,2.02,,3.260,2014
2534,Kepler-368,c,Transit,2,72.37933400,,,5502.00,2.02,,3.880,2014
2535,Kepler-369,b,Transit,2,2.73275600,,,3591.00,0.47,,1.130,2014
2536,Kepler-369,c,Transit,2,14.87157200,,,3591.00,0.47,,1.410,2014
2537,Kepler-37,b,Transit,4,13.36750000,,66.00,5417.00,0.77,,0.320,2013
2538,Kepler-37,c,Transit,4,21.30200000,,66.00,5417.00,0.77,,0.750,2013
2539,Kepler-37,d,Transit,4,39.79220000,,66.00,5417.00,0.77,,1.940,2013
2540,Kepler-37,e,Transit Timing Variations,4,51.19600000,,66.00,5417.00,0.77,,,2014
2541,Kepler-370,b,Transit,2,4.57953000,,,5852.00,0.90,,1.590,2014
2542,Kepler-370,c,Transit,2,19.02293000,,,5852.00,0.90,,1.910,2014
2543,Kepler-371,b,Transit,2,34.76327800,,,5666.00,0.99,,1.890,2014
2544,Kepler-371,c,Transit,2,67.96801500,,,5666.00,0.99,,1.780,2014
2545,Kepler-372,b,Transit,3,6.84969200,,,6509.00,1.14,,1.360,2014
2546,Kepler-372,c,Transit,3,20.05376300,,,6509.00,1.14,,2.090,2014
2547,Kepler-372,d,Transit,3,30.09256800,,,6509.00,1.14,,1.690,2014
2548,Kepler-373,b,Transit,2,5.53530900,,,5787.00,0.84,,1.360,2014
2549,Kepler-373,c,Transit,2,16.72594800,,,5787.00,0.84,,1.240,2014
2550,Kepler-374,b,Transit,3,1.89780600,,,5977.00,0.91,,1.030,2014
2551,Kepler-374,c,Transit,3,3.28280700,,,5977.00,0.91,,1.100,2014
2552,Kepler-374,d,Transit,3,5.02821900,,,5977.00,0.91,,1.310,2014
2553,Kepler-375,b,Transit,2,12.12593400,,,5826.00,0.84,,1.450,2014
2554,Kepler-375,c,Transit,2,19.98632600,,,5826.00,0.84,,2.650,2014
2555,Kepler-376,b,Transit,2,4.92019900,,,5900.00,1.18,,1.070,2014
2556,Kepler-376,c,Transit,2,14.17232700,,,5900.00,1.18,,1.790,2014
2557,Kepler-377,b,Transit,2,12.50952900,,,5949.00,1.22,,1.390,2014
2558,Kepler-377,c,Transit,2,27.01497600,,,5949.00,1.22,,2.060,2014
2559,Kepler-378,b,Transit,2,16.09236100,,,4661.00,0.67,,0.750,2014
2560,Kepler-378,c,Transit,2,28.90600900,,,4661.00,0.67,,0.700,2014
2561,Kepler-379,b,Transit,2,20.09838000,,,6054.00,1.31,,1.660,2014
2562,Kepler-379,c,Transit,2,62.78469700,,,6054.00,1.31,,2.290,2014
2563,Kepler-38,b,Transit,1,105.59900000,0.032000,600.00,5623.00,1.75,475,4.300,2012
2564,Kepler-380,b,Transit,2,3.93082100,,,6045.00,1.22,,1.190,2014
2565,Kepler-380,c,Transit,2,7.63000400,,,6045.00,1.22,,1.270,2014
2566,Kepler-381,b,Transit,2,5.62902100,,,6152.00,1.57,,0.990,2014
2567,Kepler-381,c,Transit,2,13.39163500,,,6152.00,1.57,,1.120,2014
2568,Kepler-382,b,Transit,2,5.26215500,,,5600.00,0.94,,1.320,2014
2569,Kepler-382,c,Transit,2,12.16270100,,,5600.00,0.94,,1.590,2014
2570,Kepler-383,b,Transit,2,12.90453200,,,4710.00,0.67,,1.320,2014
2571,Kepler-383,c,Transit,2,31.20075100,,,4710.00,0.67,,1.240,2014
2572,Kepler-384,b,Transit,2,22.59705300,,,5577.00,0.88,,1.120,2014
2573,Kepler-384,c,Transit,2,45.34826900,,,5577.00,0.88,,1.130,2014
2574,Kepler-385,b,Transit,2,10.04368600,,,6326.00,1.13,,2.730,2014
2575,Kepler-385,c,Transit,2,15.16316100,,,6326.00,1.13,,3.040,2014
2576,Kepler-386,b,Transit,2,12.31043000,,,5178.00,0.77,,1.390,2014
2577,Kepler-386,c,Transit,2,25.19345800,,,5178.00,0.77,,1.580,2014
2578,Kepler-387,b,Transit,2,6.79163600,,,5774.00,1.05,,1.030,2014
2579,Kepler-387,c,Transit,2,11.83754900,,,5774.00,1.05,,0.890,2014
2580,Kepler-388,b,Transit,2,3.17331500,,,4498.00,0.59,,0.810,2014
2581,Kepler-388,c,Transit,2,13.29700400,,,4498.00,0.59,,0.860,2014
2582,Kepler-389,b,Transit,2,3.24410700,,,5376.00,0.79,,1.510,2014
2583,Kepler-389,c,Transit,2,14.51143000,,,5376.00,0.79,,1.460,2014
2584,Kepler-39,b,Transit,1,21.08721000,0.112000,1200.00,6350.00,1.40,897,13.900,2011
2585,Kepler-390,b,Transit,2,6.73808800,,,5166.00,0.78,,0.820,2014
2586,Kepler-390,c,Transit,2,13.06002200,,,5166.00,0.78,,0.790,2014
2587,Kepler-391,b,Transit,2,7.41675500,,,4940.00,3.57,,3.200,2014
2588,Kepler-391,c,Transit,2,20.48543500,,,4940.00,3.57,,3.540,2014
2589,Kepler-392,b,Transit,2,5.34185300,,,5938.00,1.13,,1.000,2014
2590,Kepler-392,c,Transit,2,10.42311800,,,5938.00,1.13,,1.100,2014
2591,Kepler-393,b,Transit,2,9.18241700,,,6189.00,1.38,,1.290,2014
2592,Kepler-393,c,Transit,2,14.61361200,,,6189.00,1.38,,1.330,2014
2593,Kepler-394,b,Transit,2,8.00501300,,,6402.00,1.13,,1.600,2014
2594,Kepler-394,c,Transit,2,12.13068600,,,6402.00,1.13,,1.660,2014
2595,Kepler-395,b,Transit,2,7.05434600,,360.00,4262.00,0.56,,1.030,2014
2596,Kepler-395,c,Transit,2,34.98926200,,360.00,4262.00,0.56,,1.320,2014
2597,Kepler-396,b,Transit,2,42.99400000,,,5384.00,1.06,,3.500,2013
